wl,FSS99,FSS80,FSS60,FSS40,FSS20,FSS10,FSS5,FSS2
577,93.77343041,79.73276934,63.30773722,51.20643898,10.51597649,5.817752178,1.703727969,3.247146848
578,93.71106445,79.69293656,63.32388771,51.21793851,10.51637797,5.798160439,1.66345016,3.221384038
579,93.63090529,79.61735423,63.32421887,51.20259373,10.51493311,5.800100992,1.642520949,3.217015438
580,93.60504596,79.58598634,63.27460242,51.1749057,10.51660843,5.805658663,1.633495965,3.227195516
581,93.50093324,79.58208669,63.2866169,51.11893454,10.51476591,5.793643706,1.620757372,3.198786075
582,93.53650527,79.55365283,63.22451157,51.08635194,10.52076549,5.798286063,1.636524757,3.193017265
583,93.59963425,79.57868933,63.22123725,51.09255299,10.52927707,5.805154825,1.651579582,3.200193265
584,93.64499899,79.59647828,63.24620435,51.12497259,10.53926879,5.800978455,1.637255531,3.180922104
585,93.75374263,79.60395788,63.17286839,51.11967789,10.52739672,5.792580775,1.633586397,3.179158952
586,93.74141819,79.62676683,63.25170526,51.1602383,10.54124202,5.787916516,1.625994214,3.195265729
587,93.65819428,79.61143702,63.23655676,51.14128907,10.55759601,5.801661204,1.643493897,3.225200261
588,93.65963304,79.63368176,63.26881164,51.12703371,10.55269423,5.811702822,1.652800554,3.254585824
589,93.66530561,79.69012926,63.26242613,51.09629137,10.5432477,5.819470248,1.651722451,3.246666782
590,93.70047881,79.6825771,63.19069387,51.03108707,10.52303604,5.81877012,1.657324022,3.254845052
591,93.77033859,79.70883677,63.21053997,51.05265876,10.52138783,5.828038318,1.685087185,3.277423321
592,93.67592109,79.67841361,63.17528848,51.0912856,10.54340205,5.825068827,1.699925863,3.284453467
593,93.7178102,79.67966448,63.20351619,51.15259933,10.57321407,5.832612318,1.717641417,3.306626351
594,93.72346226,79.7605611,63.20699463,51.17796465,10.59178239,5.834179149,1.727381607,3.308561491
595,93.69902979,79.77233835,63.19701873,51.17148711,10.56543676,5.797256601,1.691464048,3.266185624
596,93.68083016,79.73875953,63.21167556,51.19188794,10.55204964,5.802911693,1.690549891,3.280201562
597,93.68838006,79.78209761,63.16890524,51.19374735,10.53859647,5.802037249,1.678188936,3.273846632
598,93.6541693,79.74168394,63.15126637,51.18738316,10.54555263,5.79643582,1.669036044,3.253275878
599,93.70068045,79.7288815,63.09610545,51.15941505,10.56354675,5.814653447,1.667671238,3.270686538
600,93.66899441,79.6847468,63.01572166,51.07660093,10.5341897,5.804298984,1.650880237,3.260492754
601,93.5311368,79.55735834,63.02914907,51.03788875,10.52985114,5.805324952,1.65293605,3.265543656
602,93.59461429,79.63299943,63.06689322,51.04893775,10.52251016,5.808792173,1.672383656,3.280280928
603,93.62867525,79.67770786,63.09971591,51.07503806,10.52649439,5.810582873,1.686075426,3.280129177
604,93.69629801,79.78836926,63.23584801,51.16684987,10.5574196,5.824625122,1.722377219,3.31143839
605,93.72201675,79.73919419,63.2102127,51.17068155,10.55794021,5.819013643,1.723451146,3.326703488
606,93.73660782,79.70688183,63.20405975,51.19445564,10.56819849,5.818924821,1.706433422,3.323503222
607,93.78219187,79.67226382,63.18318112,51.16188756,10.56260749,5.815884558,1.693795301,3.341014942
608,93.80986417,79.71848439,63.15067885,51.14580531,10.56349132,5.797976737,1.66612463,3.298637715
609,93.80694668,79.77886491,63.19386189,51.13038299,10.57460508,5.811378768,1.689990981,3.293028237
610,93.80614974,79.82687194,63.19211971,51.0959391,10.57253043,5.81929779,1.706445639,3.277117411
611,93.6655183,79.73857236,63.19663787,51.09387477,10.54727776,5.791865714,1.67666692,3.234222747
612,93.74225334,79.70317545,63.2042252,51.11499668,10.50922434,5.766566957,1.644117489,3.215160468
613,93.75989,79.64313866,63.18184399,51.1444906,10.52090359,5.750583895,1.611187886,3.213921305
614,93.73154132,79.60840332,63.17940963,51.10649002,10.52292354,5.769814193,1.623081507,3.241444585
615,93.73146284,79.56599012,63.13326051,51.11208689,10.56402816,5.783396968,1.635521832,3.288597912
616,93.52947997,79.47924141,63.19689699,51.12326559,10.62580566,5.826083745,1.676890676,3.320532897
617,93.53014091,79.47568079,63.2123662,51.12870463,10.6160919,5.819481658,1.674974346,3.321660041
618,93.53165801,79.51135045,63.18369939,51.0934991,10.61142439,5.818945222,1.668410706,3.343355839
619,93.53666691,79.53823161,63.1691842,51.09785782,10.57624598,5.805856447,1.656812862,3.313234006
620,93.56495897,79.60549577,63.09061251,51.07533054,10.57163584,5.815135868,1.63505512,3.31049523
621,93.54817234,79.55254878,63.06805262,51.0786931,10.58569067,5.795071722,1.629645702,3.291385906
622,93.60939703,79.5651264,63.11860052,51.12229434,10.61850918,5.795725175,1.614300517,3.26525373
623,93.59989557,79.58575921,63.15109812,51.15464786,10.66097065,5.809129147,1.635942966,3.26915254
624,93.64789925,79.64964656,63.21512548,51.20363583,10.633786,5.787183203,1.64088227,3.269571498
625,93.60849191,79.64219209,63.18492785,51.12554694,10.59661715,5.768074601,1.627206589,3.258217811
626,93.6174795,79.6799778,63.17240666,51.0894144,10.60393783,5.778053676,1.656010349,3.294578777
627,93.66023778,79.64811653,63.18027882,51.06909146,10.60114824,5.772100309,1.656634281,3.313818541
628,93.74475989,79.60101782,63.1338013,51.03133644,10.62468795,5.778502359,1.651013189,3.306038151
629,93.85883848,79.68681211,63.13988171,51.08799899,10.64847405,5.799742986,1.685494032,3.332077795
630,93.77693972,79.64461212,63.15248,51.0935478,10.63880304,5.793081101,1.676274412,3.304420041
631,93.65449381,79.56658713,63.12017822,51.08453668,10.65917377,5.822371051,1.692777877,3.321870729
632,93.53106327,79.52783199,63.17239169,51.11933276,10.65990504,5.839470035,1.690464704,3.314809818
633,93.42945936,79.39907521,63.14343357,51.11726546,10.65272626,5.844770367,1.658719578,3.303531917
634,93.53985193,79.46065361,63.17174877,51.18963601,10.64510702,5.840871489,1.651344611,3.308047791
635,93.57496343,79.46247237,63.22276698,51.21046516,10.6659145,5.841997448,1.676188354,3.324588949
636,93.61663404,79.49120512,63.14383683,51.19792634,10.67375622,5.855582732,1.665318347,3.319869075
637,93.60776745,79.51803431,63.16506999,51.2052871,10.65481431,5.831601871,1.637157743,3.27030918
638,93.60727091,79.58694155,63.17381273,51.15367889,10.66032628,5.848840294,1.637013645,3.28701106
639,93.66357745,79.65770526,63.15430079,51.23935617,10.65122766,5.851265545,1.646447884,3.322252912
640,93.68494472,79.56448853,63.19762906,51.24563587,10.66436119,5.850687733,1.675427685,3.361063212
641,93.59179691,79.46675022,63.10308994,51.23671357,10.6973269,5.841135759,1.696534575,3.388962487
642,93.51442961,79.4139568,63.0764527,51.25764566,10.69428071,5.814912168,1.684369217,3.364720034
643,93.51824066,79.4306088,63.1008506,51.19826712,10.72409776,5.819053253,1.671721414,3.326155913
644,93.6424824,79.57732998,63.10158163,51.2103957,10.71782242,5.832156381,1.674887932,3.310350307
645,93.81882847,79.71963204,63.15340919,51.1800361,10.70791993,5.828417808,1.659219372,3.290420378
646,93.83054466,79.66932166,63.12699531,51.17890271,10.67642721,5.812304259,1.628467749,3.258522119
647,93.79620022,79.7153055,63.22787135,51.29728436,10.66111016,5.744917919,1.5723171,3.201657323
648,93.68491712,79.66029137,63.24427581,51.29464134,10.68162111,5.817893501,1.612654362,3.240667048
649,93.63065373,79.62283779,63.191685,51.24825224,10.68265425,5.846145865,1.626293563,3.26465052
650,93.56835909,79.56579015,63.15193933,51.1785175,10.69712183,5.869437815,1.634233088,3.316669253
651,93.51451315,79.50108213,63.09261768,51.11955714,10.66853444,5.882854565,1.630579077,3.323385539
652,93.56687746,79.52821506,63.06159094,51.09785749,10.64250699,5.836625243,1.599206014,3.353308821
653,93.60528528,79.45224553,63.09431675,51.09454775,10.62642518,5.818839259,1.590375749,3.321309235
654,93.68170278,79.5867541,63.12435927,51.06322458,10.64031645,5.804045306,1.602508821,3.283971459
655,93.59732818,79.53591181,63.18267623,51.06961981,10.62257985,5.754714012,1.595114044,3.251717677
656,93.71386489,79.5861802,63.15457555,51.03919823,10.69564994,5.810115304,1.678579935,3.290777208
657,93.6733917,79.57807173,63.24710368,51.12174329,10.75597817,5.852236689,1.720161386,3.363868912
658,93.7723461,79.61466806,63.24075826,51.18125018,10.77651632,5.923371859,1.776034576,3.438541469
659,93.74563044,79.64850732,63.19647881,51.14676818,10.79269206,5.941149669,1.801251781,3.508951276
660,93.61089719,79.53566714,63.10167526,51.10272014,10.73946499,5.919813089,1.762591434,3.497985571
661,93.65065952,79.63551678,63.08475622,51.104028,10.77414587,5.886513037,1.734422642,3.474428307
662,93.59634834,79.61495097,63.00350884,51.01782401,10.85643958,5.939866318,1.855812161,3.528278525
663,93.61928866,79.67681369,62.94671895,51.09021558,10.84053171,5.937260176,1.861533947,3.484599368
664,93.56290967,79.65163583,63.0442891,51.16095316,10.86063403,5.930903393,1.876655918,3.502682663
665,93.38329035,79.51831473,63.1099799,51.2175688,10.79419953,5.903330731,1.816173862,3.459279628
666,93.40581454,79.43618419,63.21270309,51.24684887,10.68577729,5.843587179,1.666894065,3.410459999
667,93.40703654,79.40537007,63.26004366,51.24010183,10.70764625,5.855232453,1.627388693,3.421929264
668,93.53849314,79.3890068,63.17763439,51.2411815,10.70378741,5.839619229,1.579806195,3.389922243
669,93.65146725,79.48568883,63.22964585,51.28122199,10.76350162,5.868001964,1.598022649,3.402620414
670,93.6034153,79.46716034,63.25723845,51.27464182,10.82018298,5.899815846,1.609526458,3.410098478
671,93.62299731,79.48021513,63.24050932,51.24680434,10.80159606,5.854848006,1.626030745,3.375933683
672,93.65484146,79.51414663,63.33225078,51.27881206,10.81579782,5.908216808,1.665030919,3.446561396
673,93.58723719,79.44533719,63.33486559,51.34323397,10.78895171,5.859439239,1.637172076,3.416106445
674,93.67484184,79.5648476,63.36314674,51.38282217,10.79696554,5.888410751,1.665010544,3.419312853
675,93.56719465,79.57901721,63.39590891,51.40916342,10.82781973,5.903954394,1.680838436,3.419977272
676,93.54610094,79.55262965,63.43590517,51.39301851,10.83494441,5.891955199,1.670822969,3.415511594
677,93.50799763,79.47929241,63.42699845,51.43243957,10.87828423,5.926181269,1.722577585,3.460234739
678,93.58832614,79.50205304,63.34399162,51.36853988,10.83951695,5.889896578,1.657377827,3.482789501
679,93.6256079,79.47612779,63.25508063,51.3371948,10.8067528,5.881718003,1.652417198,3.475256659
680,93.59351246,79.46482153,63.22331459,51.30014987,10.76181463,5.838175491,1.690484013,3.440365365
681,93.40141534,79.38139049,63.09425704,51.22979579,10.71308663,5.818090791,1.666014871,3.384859856
682,93.351771,79.40861606,63.10520326,51.25434053,10.72972297,5.825780287,1.690459115,3.361581881
683,93.36194046,79.47905324,63.1213022,51.28535562,10.75688688,5.860260628,1.680041604,3.374813464
684,93.34797644,79.37954378,63.09089285,51.20121138,10.73726866,5.900590973,1.630204545,3.342481585
685,93.36483708,79.39520903,63.11172655,51.21666827,10.73150312,5.858475116,1.569792349,3.33427458
686,93.24658512,79.26504831,63.16898528,51.29508563,10.72988575,5.855549237,1.580011897,3.369920426
687,93.23409205,79.3291882,63.07641972,51.23996957,10.75121322,5.828517346,1.611987953,3.367942948
688,93.28618863,79.34308158,63.06052614,51.24060836,10.75954583,5.829628611,1.621500862,3.387511829
689,93.37527572,79.322357,63.00805263,51.18423316,10.78035477,5.852793465,1.643644279,3.399772411
690,93.47773472,79.4599606,63.0931997,51.220454,10.75443162,5.817105597,1.582603462,3.328671053
691,93.57777969,79.49201411,63.18065991,51.26752574,10.74865964,5.823221234,1.5472998,3.345465799
692,93.67653028,79.66397173,63.36097425,51.3567058,10.81973584,5.802327452,1.548076064,3.280731161
693,93.68566161,79.74808203,63.35627487,51.31591661,10.71132786,5.688766627,1.385386252,3.152561232
694,93.74777419,79.73769067,63.42182153,51.37596159,10.73640332,5.657568388,1.362349065,3.153064811
695,93.73100733,79.70623058,63.35451168,51.42874619,10.81639585,5.740734764,1.435406385,3.263858312
696,93.8064626,79.70755181,63.45121725,51.46051319,10.8483684,5.815291635,1.499374781,3.373147366
697,93.73068068,79.68133672,63.30724842,51.43188223,10.88469168,5.881154236,1.556148392,3.420973939
698,93.78696802,79.74980412,63.15173669,51.29488246,10.77853208,5.833636888,1.514691638,3.401359814
699,93.52459605,79.65109507,63.13247769,51.2924716,10.71950111,5.81085731,1.495481822,3.341201111
700,93.38195687,79.54330202,63.04982261,51.19514654,10.73461128,5.840262355,1.537775132,3.366320918
